msgid,openatv,openhdf,openpli,openvix,APPEARANCES,UNIQUES,DUPLICATES,EMPTIES
Plugin manager activity information,ข้อมูลการทำงานของตัวจัดการปลั๊กอิน,ข้อมูลการทำงานของตัวจัดการปลั๊กอิน,ข้อมูลการทำงานของตัวจัดการปลั๊กอิน,ข้อมูลการทำงานของตัวจัดการปลั๊กอิน,4,1,3,0
Plugin manager help,ช่วยเหลือตัวจัดการปลั๊กอิน,ช่วยเหลือตัวจัดการปลั๊กอิน,ช่วยเหลือตัวจัดการปลั๊กอิน,ช่วยเหลือตัวจัดการปลั๊กอิน,4,1,3,0
Plugins,ปลั๊กอิน,ปลั๊กอิน,ปลั๊กอิน,ปลั๊กอิน,4,1,3,0
Polarization,ค่าทิศทาง,ค่าทิศทาง,ค่าทิศทาง,ค่าทิศทาง,4,1,3,0
Polish,ภาษาโปแลนด์,ภาษาโปแลนด์,ภาษาโปแลนด์,ภาษาโปแลนด์,4,1,3,0
Port A,พอร์ต A,พอร์ต A,พอร์ต A,พอร์ต A,4,1,3,0
Port B,พอร์ต B,พอร์ต B,พอร์ต B,พอร์ต B,4,1,3,0
Port C,พอร์ต C,พอร์ต C,พอร์ต C,พอร์ต C,4,1,3,0
Port D,พอร์ต D,พอร์ต D,พอร์ต D,พอร์ต D,4,1,3,0
Portuguese,ภาษาโปตุเกส,ภาษาโปตุเกส,ภาษาโปตุเกส,ภาษาโปตุเกส,4,1,3,0
Positioner,ตัวขับจาน,ตัวขับจาน,ตัวขับจาน,ตัวขับจาน,4,1,3,0
Positioner setup,ตั้งค่าตัวขับจาน,ตั้งค่าตัวขับจาน,ตั้งค่าตัวขับจาน,ตั้งค่าตัวขับจาน,4,1,3,0
Power threshold in mA,กำลังไฟฟ้า (mA),กำลังไฟฟ้า (mA),กำลังไฟฟ้า (mA),กำลังไฟฟ้า (mA),4,1,3,0
Predefined transponder,ทรานสปอนเดอร์ที่ตั้งไว้แล้ว,ทรานสปอนเดอร์ที่ตั้งไว้แล้ว,ทรานสปอนเดอร์ที่ตั้งไว้แล้ว,ทรานสปอนเดอร์ที่ตั้งไว้แล้ว,4,1,3,0
Preparing... Please wait,กำลังเตรียมงาน... รอสักครู่,กำลังเตรียมงาน... รอสักครู่,กำลังเตรียมงาน... รอสักครู่,กำลังเตรียมงาน... รอสักครู่,4,1,3,0
Press OK on your remote control to continue.,กดปุ่ม OK ที่รีโมทเพื่อทำงานต่อ,กดปุ่ม OK ที่รีโมทเพื่อทำงานต่อ,กดปุ่ม OK ที่รีโมทเพื่อทำงานต่อ,กดปุ่ม OK ที่รีโมทเพื่อทำงานต่อ,4,1,3,0
Press OK to activate the settings.,กดปุ่ม OK เพื่อเริ่มใช้งาน,กดปุ่ม OK เพื่อเริ่มใช้งาน,กดปุ่ม OK เพื่อเริ่มใช้งาน,กดปุ่ม OK เพื่อเริ่มใช้งาน,4,1,3,0
Press OK to edit the settings.,กดปุ่ม OK เพื่อแก้ไข,กดปุ่ม OK เพื่อแก้ไข,กดปุ่ม OK เพื่อแก้ไข,กดปุ่ม OK เพื่อแก้ไข,4,1,3,0
Press OK to get further details for %s,กดปุ่ม OK เพื่อดูข้อมูลอื่นของ %s เพิ่มเติม,กดปุ่ม OK เพื่อดูข้อมูลอื่นของ %s เพิ่มเติม,กดปุ่ม OK เพื่อดูข้อมูลอื่นของ %s เพิ่มเติม,กดปุ่ม OK เพื่อดูข้อมูลอื่นของ %s เพิ่มเติม,4,1,3,0
Press OK to scan,กดปุ่ม OK เพื่อเริ่มค้นหา,กดปุ่ม OK เพื่อเริ่มค้นหา,กดปุ่ม OK เพื่อเริ่มค้นหา,กดปุ่ม OK เพื่อเริ่มค้นหา,4,1,3,0
Press OK to select/deselect a CAId.,กดปุ่ม OK เพื่อเลือกหรือยกเลิก CAId,กดปุ่ม OK เพื่อเลือกหรือยกเลิก CAId,กดปุ่ม OK เพื่อเลือกหรือยกเลิก CAId,กดปุ่ม OK เพื่อเลือกหรือยกเลิก CAId,4,1,3,0
Press OK to toggle the selection.,กดปุ่ม OK เพื่อเปลี่ยน,กดปุ่ม OK เพื่อเปลี่ยน,กดปุ่ม OK เพื่อเปลี่ยน,กดปุ่ม OK เพื่อเปลี่ยน,4,1,3,0
Press yellow to set this interface as default interface.,,กดปุ่มเหลืองเพื่อให้อินเตอร์เฟซนี้ค่าเริ่มต้น,กดปุ่มเหลืองเพื่อให้อินเตอร์เฟซนี้ค่าเริ่มต้น,,2,1,1,0
