msgid,openatv,openhdf,openpli,openvix,APPEARANCES,UNIQUES,DUPLICATES,EMPTIES
Shall the USB stick wizard proceed and program the image file %s into flash memory?,Á USB stauts ráðgjafi  að halda áfram og setja stýrikerfi %s inn í minni móttakarans?,Á USB stauts ráðgjafi  að halda áfram og setja stýrikerfi %s inn í minni móttakarans?,,,2,1,1,0
Show services beginning with,,Sýna rásir sem byrja á,,,1,1,0,0
Signal Strength:,Styrkur merkis:,Styrkur merkis:,,,2,1,1,0
Single transponder,,Einn sendir,,,1,1,0,0
Software restore,Hugbúnaðar endurinnsetning,Hugbúnaðar endurinnsetning,,Hugbúnaðar endurinnsetning,3,1,2,0
Standby / Restart,Biðstaða / Endurræsing,Biðstaða / Endurræsing,,,2,1,1,0
Switchable tuner types:,Gerðir umskiptanlegra móttakara:,Gerðir umskiptanlegra móttakara:,,,2,1,1,0
TRANSLATOR_INFO,Dreifingaraðili á Íslandi:\n Öreind sf. Auðbrekka 3\n200 Kópavogur\n\nEmail: oreind@oreind.is\nVefur: http://www.oreind.is,Dreifingaraðili á Íslandi:\n Öreind sf. Auðbrekka 3\n200 Kópavogur\n\nEmail: oreind@oreind.is\nVefur: http://www.oreind.is,,Dreifingaraðili á Íslandi:\n Öreind sf. Auðbrekka 3\n200 Kópavogur\n\nEmail: oreind@oreind.is\nVefur: http://www.oreind.is,3,1,2,0
Terrestrial provider,,Sendandi á landi,,,1,1,0,0
The USB stick was prepared to be bootable.\nNow you can download an NFI image file!,USB stauturinn var gerður ræsanlegur.\nNúna getur þú hlaðið niður NFI  stýrikerfis skrá!,USB stauturinn var gerður ræsanlegur.\nNúna getur þú hlaðið niður NFI  stýrikerfis skrá!,,,2,1,1,0
The backup failed. Please choose a different backup location.,Afritun mistókst. Veldu annan stað fyrir afritið.,Afritun mistókst. Veldu annan stað fyrir afritið.,,Afritun mistókst. Veldu annan stað fyrir afritið.,3,1,2,0
The following device was found:\n\n%s\n\nDo you want to write the USB flasher to this stick?,Eftirfarandi tæki fannst:\n\n%s\n\nViltu skrifa USB keyrslu skrá á þennan staut?,Eftirfarandi tæki fannst:\n\n%s\n\nViltu skrifa USB keyrslu skrá á þennan staut?,,,2,1,1,0
"The md5sum validation failed, the file may be corrupted!","Md5sum prufun tókst ekki, skráin er sennilega skemmd!","Md5sum prufun tókst ekki, skráin er sennilega skemmd!",,,2,1,1,0
The results have been written to %s.,Útkoman hefur verið skrifuð á %s.,Útkoman hefur verið skrifuð á %s.,,Útkoman hefur verið skrifuð á %s.,3,1,2,0
The wizard can backup your current settings. Do you want to do a backup now?,Ráðgjafinn getur tekið afrit af stillingum þínum. Viltu taka afrit núna?,Ráðgjafinn getur tekið afrit af stillingum þínum. Viltu taka afrit núna?,,Ráðgjafinn getur tekið afrit af stillingum þínum. Viltu taka afrit núna?,3,1,2,0
The wizard found a configuration backup. Do you want to restore your old settings from %s?,Ráðgjafinn fann afrit af stillingum. Viltu setja inn stillingar síðan %s?,Ráðgjafinn fann afrit af stillingum. Viltu setja inn stillingar síðan %s?,,,2,1,1,0
The wizard is finished now.,Ráðgjafinn er búinn núna.,Ráðgjafinn er búinn núna.,,Ráðgjafinn er búinn núna.,3,1,2,0
There might not be enough space on the selected partition..\nDo you really want to continue?,"Það gæti verið of lítið pláss á valinni disksneið,\nViltu örugglega halda áfram?","Það gæti verið of lítið pláss á valinni disksneið,\nViltu örugglega halda áfram?",,"Það gæti verið of lítið pláss á valinni disksneið,\nViltu örugglega halda áfram?",3,1,2,0
Timer record location,Staður fyrir tímastilltar upptökur,Staður fyrir tímastilltar upptökur,,Staður fyrir tímastilltar upptökur,3,1,2,0
Tuner status,Móttakari,Móttakari,,,2,1,1,0
USB stick wizard,USB stauta stjóri,USB stauta stjóri,,,2,1,1,0
Uncommitted DiSEqC command,,Uncommitted DiSEqC stýring,,,1,1,0,0
Unicable,,'',,,1,0,0,1
Unicable LNB,,'',,,1,0,0,1
Upgrade finished.,Uppfærslu lokið.,Uppfærslu lokið.,,Uppfærslu lokið.,3,1,2,0
Upgrading,Uppfæri,Uppfæri,,Uppfæri,3,1,2,0
Username,Notandanafn,Notandanafn,,Notandanafn,3,1,2,0
View Movies...,,Skoða bíómyndir...,,Skoða bíómyndir...,2,1,1,0
View Video CD...,,Skoða Video CD...,,Skoða Video CD...,2,1,1,0
"Welcome.\n\nIf you want to connect your %s %s to the Internet, this wizard will guide you through the basic network setup of your %s %s.\n\nPress OK to start configuring your network",Velkomin (n).\n\nEf þú vilt tengja %s %sið við veraldarvefinn þá getur þessi ráðgjafi hjálpað þér að setja upp grunnstillingar til þess.\n\nÝttu á OK til að byrja stillingar á netkortinu,Velkomin (n).\n\nEf þú vilt tengja %s %sið við veraldarvefinn þá getur þessi ráðgjafi hjálpað þér að setja upp grunnstillingar til þess.\n\nÝttu á OK til að byrja stillingar á netkortinu,,Velkomin (n).\n\nEf þú vilt tengja %s %sið við veraldarvefinn þá getur þessi ráðgjafi hjálpað þér að setja upp grunnstillingar til þess.\n\nÝttu á OK til að byrja stillingar á netkortinu,3,1,2,0
What do you want to scan?,Að hverju viltu leita?,Að hverju viltu leita?,,Að hverju viltu leita?,3,1,2,0
Where do you want to backup your settings?,Hvar viltu vista afritið?,Hvar viltu vista afritið?,,Hvar viltu vista afritið?,3,1,2,0
"Yes, backup my settings!","Já, taka afrit að stilinunum!","Já, taka afrit að stilinunum!",,"Já, taka afrit að stilinunum!",3,1,2,0
"Yes, do a manual scan now","Já, leita handvirkt núna","Já, leita handvirkt núna",,"Já, leita handvirkt núna",3,1,2,0
"Yes, do an automatic scan now","Já, leita sjálfvirkt núna","Já, leita sjálfvirkt núna",,"Já, leita sjálfvirkt núna",3,1,2,0
"Yes, do another manual scan now","Já, leitaðu aftur handvirkt núna","Já, leitaðu aftur handvirkt núna",,"Já, leitaðu aftur handvirkt núna",3,1,2,0
"Yes, restore the settings now","Já, settu inn afritið núna","Já, settu inn afritið núna",,"Já, settu inn afritið núna",3,1,2,0
"Yes, shut down now.","Já, slökkva núna","Já, slökkva núna",,"Já, slökkva núna",3,1,2,0
You have chosen to backup your settings. Please press OK to start the backup now.,Þú hefur valið að taka afrit af stillingum þínum. Ýttu á OK til að byrja að taka afrit núna.,Þú hefur valið að taka afrit af stillingum þínum. Ýttu á OK til að byrja að taka afrit núna.,,Þú hefur valið að taka afrit af stillingum þínum. Ýttu á OK til að byrja að taka afrit núna.,3,1,2,0
You have chosen to create a new .NFI flasher bootable USB stick. This will repartition the USB stick and therefore all data on it will be erased.,Þú hefur valið að búa til nýjan keyranlegan .NFI USB staut. Þetta veldur því að öllum gögnum af USB stautum verður eytt.,Þú hefur valið að búa til nýjan keyranlegan .NFI USB staut. Þetta veldur því að öllum gögnum af USB stautum verður eytt.,,,2,1,1,0
You have chosen to restore your settings. Enigma2 will restart after restore. Please press OK to start the restore now.,Þú hefur valið að setja inn eldra afrit. Enigma2 mun endurræsa eftir innsetningu. Ýttu á OK til að byrja að setja inn afritið núna.,Þú hefur valið að setja inn eldra afrit. Enigma2 mun endurræsa eftir innsetningu. Ýttu á OK til að byrja að setja inn afritið núna.,,Þú hefur valið að setja inn eldra afrit. Enigma2 mun endurræsa eftir innsetningu. Ýttu á OK til að byrja að setja inn afritið núna.,3,1,2,0
"You need a PC connected to your %s %s. If you need further instructions, please visit the website http://www.hdfreaks.cc.\nYour %s %s will now be halted. After you have performed the update instructions from the website, your new firmware will ask you to restore your settings.",,Þú þarft að hafa tölvu tengda við %s %sið. Ef þú þarft nánari upplýsingar þá skoðaðu síðuna http://www.hdfreaks.cc.\n%s %sið verður núna stoppað. Eftir að þú hefur uppfært samkvæmt leiðbeinungunum á síðunni þá mun nýja stýrikerfið biðja þig um að setja aftur inn afritið.,,,1,1,0,0
Your %s %s is now ready to use.\n\nYour internet connection is working now.\n\nPlease press OK to continue.,%s %sið þitt er tilbúið til notkunar.\n\nVeraldarvefs tengingu er komið á.\n\nÝttu á OK til að halda áfram.,%s %sið þitt er tilbúið til notkunar.\n\nVeraldarvefs tengingu er komið á.\n\nÝttu á OK til að halda áfram.,,,2,1,1,0
Your %s %s is shutting down. Please wait...,%s %sið er að slökkva á sér. Vinsamlega bíðið...,%s %sið er að slökkva á sér. Vinsamlega bíðið...,,%s %sið er að slökkva á sér. Vinsamlega bíðið...,3,1,2,0
Your backup succeeded. We will now continue to explain the further upgrade process.,Það tókst að taka afrit. Nú höldum við áfram með uppfærsluna.,Það tókst að taka afrit. Nú höldum við áfram með uppfærsluna.,,Það tókst að taka afrit. Nú höldum við áfram með uppfærsluna.,3,1,2,0
Your frontprocessor firmware must be upgraded.\nPress OK to start upgrade.,Það þarf að uppfæra heila í framtölvu.\nÝtið á OK til að byrja uppfærslu.,Það þarf að uppfæra heila í framtölvu.\nÝtið á OK til að byrja uppfærslu.,,Það þarf að uppfæra heila í framtölvu.\nÝtið á OK til að byrja uppfærslu.,3,1,2,0
Zap back to service before tuner setup?,Fara aftur á rás fyrir stillingu móttakara?,Fara aftur á rás fyrir stillingu móttakara?,,,2,1,1,0
abort alternatives edit,hætta við að breyta valkostum,hætta við að breyta valkostum,,,2,1,1,0
abort bouquet edit,hætta við að breyta fléttu,hætta við að breyta fléttu,,,2,1,1,0
abort favourites edit,hætta við að breyta eftirlætis lista,hætta við að breyta eftirlætis lista,,,2,1,1,0
add alternatives,bæta við valkosti,bæta við valkosti,,,2,1,1,0
add bookmark,bæta við bókamerki,bæta við bókamerki,,bæta við bókamerki,3,1,2,0
add bouquet,bæta rásavendi við,bæta rásavendi við,,,2,1,1,0
add marker,bæta við merki,bæta við merki,,,2,1,1,0
add service to bouquet,bæta rás við fléttu,bæta rás við fléttu,,,2,1,1,0
add service to favourites,bæta rás við eftirlætis lista,bæta rás við eftirlætis lista,,,2,1,1,0
add to parental protection,bæta við foreldra lás,bæta við foreldra lás,,,2,1,1,0
at beginning,að byrjun,að byrjun,,að byrjun,3,1,2,0
at end,að enda,að enda,,að enda,3,1,2,0
complex,,flókinn,,,1,1,0,0
continue,halda áfram,halda áfram,,,2,1,1,0
copy to bouquets,afrita til rásavanda,afrita til rásavanda,,,2,1,1,0
create directory,búa til möppu,búa til möppu,,búa til möppu,3,1,2,0
currently installed image: %s,núverandi stýrikerfi: %s,núverandi stýrikerfi: %s,,,2,1,1,0
disable move mode,hætta í færslu stöðu,hætta í færslu stöðu,,,2,1,1,0
edit alternatives,breyta valkosti,breyta valkosti,,,2,1,1,0
enable bouquet edit,byrja féttu breytingu,byrja féttu breytingu,,,2,1,1,0
enable favourite edit,virkja breytingu eftirlætis lista,virkja breytingu eftirlætis lista,,,2,1,1,0
enable move mode,virkja færlsu stöðu,virkja færlsu stöðu,,,2,1,1,0
end alternatives edit,hætta breytingum valkosta,hætta breytingum valkosta,,,2,1,1,0
end bouquet edit,hætta að breyta fléttu,hætta að breyta fléttu,,,2,1,1,0
end favourites edit,hætta breytingum eftirlætis lista,hætta breytingum eftirlætis lista,,,2,1,1,0
equal to,jafnt og,jafnt og,,,2,1,1,0
fine-tune your display,,fínstilla sjónvarpið,,,1,1,0,0
free diskspace,laust diskpláss,laust diskpláss,,laust diskpláss,3,1,2,0
loopthrough to,tengt saman við,tengt saman við,,,2,1,1,0
not used,ekki notað,ekki notað,,,2,1,1,0
remove all alternatives,taka út alla valkosti,taka út alla valkosti,,,2,1,1,0
remove all new found flags,eyða öllum merkingum um nýfundna rás,eyða öllum merkingum um nýfundna rás,,,2,1,1,0
remove bookmark,eyða bókamerki,eyða bókamerki,,eyða bókamerki,3,1,2,0
remove directory,eyða möppu,eyða möppu,,eyða möppu,3,1,2,0
remove entry,taka út,taka út,,,2,1,1,0
remove from parental protection,taka foreldralæsingu af,taka foreldralæsingu af,,,2,1,1,0
remove new found flag,eyða merkingu um nýfundna rás,eyða merkingu um nýfundna rás,,,2,1,1,0
remove selected satellite,eyða völdum gervihnetti,eyða völdum gervihnetti,,,2,1,1,0
repeat playlist,endurtaka spilunarlista,endurtaka spilunarlista,,endurtaka spilunarlista,3,1,2,0
save last directory on exit,vista síðustu möppu þegar hætt er,vista síðustu möppu þegar hætt er,,vista síðustu möppu þegar hætt er,3,1,2,0
save playlist on exit,vista spilunarlista þegar hætt er,vista spilunarlista þegar hætt er,,vista spilunarlista þegar hætt er,3,1,2,0
second cable of motorized LNB,annar kapall frá mótorstýrðu LNB,annar kapall frá mótorstýrðu LNB,,,2,1,1,0
select,veldu,veldu,,veldu,3,1,2,0
service PIN,rása PIN,rása PIN,,,2,1,1,0
setup PIN,,valmynda PIN,,,1,1,0,0
show alternatives,súna valkosti,súna valkosti,,,2,1,1,0
show transponder info,sýna upplýsingar um sendi,sýna upplýsingar um sendi,,,2,1,1,0
skip backward (enter time),stökkva til baka (slá inn tíma),stökkva til baka (slá inn tíma),,stökkva til baka (slá inn tíma),3,1,2,0
skip forward (enter time),stökkva áfram (slá inn tíma),stökkva áfram (slá inn tíma),,stökkva áfram (slá inn tíma),3,1,2,0
special characters,,sérstafir,,,1,1,0,0
start directory,byrjunar mappa,byrjunar mappa,,byrjunar mappa,3,1,2,0
switch to bookmarks,fara á bókamerki,fara á bókamerki,,fara á bókamerki,3,1,2,0
switch to filelist,skipta í skráarlista,skipta í skráarlista,,skipta í skráarlista,3,1,2,0
tuner is not supported,,móttakari er ekki studdur,,,1,1,0,0
view extensions...,skoða íforrit...,skoða íforrit...,,,2,1,1,0
whitelist,,hvíti listi,,,1,1,0,0
working,er að vinna,er að vinna,,er að vinna,3,1,2,0
KA-SAT,,,,KA-SAT (9°E),1,1,0,0
"You need a PC connected to your %s %s. If you need further instructions, please visit the website http://www.dm7025.de.\nYour %s %s will now be halted. After you have performed the update instructions from the website, your new firmware will ask you to restore your settings.",,,,Þú þarft að hafa tölvu tengda við %s %sið. Ef þú þarft nánari upplýsingar þá skoðaðu síðuna http://www.dm7025.de.\n%s %sið verður núna stoppað. Eftir að þú hefur uppfært samkvæmt leiðbeinungunum á síðunni þá mun nýja stýrikerfið biðja þig um að setja aftur inn afritið.,1,1,0,0
