msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Not Shown,don't show,,,Not Shown,MISMATCH (SOME),
Not allowed with folders,'',,,,SOLITARY,
Not running,'',,,,SOLITARY,
Note: slot list does not show current image or empty slots.,* Note that the slot list doesn't show the currently running image or empty slots.,,,,SOLITARY,
Now building the Backup Image,'',,,,SOLITARY,
Now save timeshift as movie and continues recording,'',,,,SOLITARY,
Number of lines in script messages,'',,,,SOLITARY,
Number of rows to display,Number of rows to show,,,,SOLITARY,
OCTAGON SF5008,'',,,,SOLITARY,
OCTAGON_SF4008,'',,,,SOLITARY,
ODIN_M7,'',,,,SOLITARY,
OE Log,'',,,,SOLITARY,
OEM Model:\t\t%s\n,'',,,,SOLITARY,
OSD,'',,,,SOLITARY,
OSD Adjustment,'',,,,SOLITARY,
OSD Position,'',,,,SOLITARY,
OSD Settings,'',,,,SOLITARY,
OSD Setup,On Screen Display Setup,,,,SOLITARY,
OSD position setup,'',,,,SOLITARY,
OScamInfo,OScam Info,,,,SOLITARY,
Ok,OK,,,,SOLITARY,
Olympia,'',,,,SOLITARY,
Olympics,'',,,,SOLITARY,
On device:,'',,,,SOLITARY,
Online software update,'',,,,SOLITARY,
Only provider,'',,,,SOLITARY,
Open AutoTimerlist...,Open AutoTimer list...,,,,SOLITARY,
Open EPGSearch...,Open EPG Search...,,,,SOLITARY,
Open IMDB...,'',,,,SOLITARY,
Open MediaPortal...,'',,,,SOLITARY,
Open Timerlist...,Open Timer list...,,,,SOLITARY,
Open bouquetlist...,Open bouquet list...,,,,SOLITARY,
Open favourites list,Open favorites list,,,,SOLITARY,
Open settings/actions menu,'',,,,SOLITARY,
Open the Plugin Browser,'',,,,SOLITARY,
Open with File Commander,'',,,,SOLITARY,
OpenVPN,'',,,,SOLITARY,
OpenVPN Setup,'',,,,SOLITARY,
Operating LED status while running,Power LED state during normal operation.,,,,SOLITARY,
Oscam Log ( Oscam-Version: %s ),Oscam Log ( Oscam Version: %s ),,,'',INCOMPLETE (SOME),
OscamInfo Mainmenu,Oscam Info Main Menu,,,,SOLITARY,
Outdoor,'',,,,SOLITARY,
Overscan Test,'',,,,SOLITARY,
Overwrite bootlogo files during software upgrade?,Choose whether to overwrite boot logo files during a software upgrade.,,,,SOLITARY,
Owner:,'',,,,SOLITARY,
PAGE UP/DOWN,'',,,PAGE UP/DOWN,INCOMPLETE (SOME),
PCM Multichannel,'',,,,SOLITARY,
PID,'',,,,SOLITARY,
PLS Mode,'',,,,SOLITARY,
Package list,'',,,,SOLITARY,
Page down list,'',,,,SOLITARY,
Page up list,'',,,,SOLITARY,
Panic channel,'',,,,SOLITARY,
Parabel,Parabola,,,,SOLITARY,
Parent Directory,Parent Folder,,,,SOLITARY,
Parental Guidance Recommended,'',,,'',EMPTY (SOME),
Parliament,'',,,,SOLITARY,
Parodie,Parody,,,,SOLITARY,
Passthrough,'',,,'',EMPTY (SOME),
Password Setup,'',,,,SOLITARY,
Password changed,'',,,,SOLITARY,
Path to save not exist: '/tmp/',Save location (/tmp) doesn't exist,,,,SOLITARY,
Pause/Continue playback,'',,,,SOLITARY,
Pausing,'',,,,SOLITARY,
Percentage/Progress bar left,%/progress bar on left,,,,SOLITARY,
Percentage/Progress bar right,%/progress bar on right,,,,SOLITARY,
"Perform a settings backup,","Back up settings,",,,"Perform a settings backup,",MISMATCH (SOME),
"Perform a settings backup, making a backup before updating is strongly advised.",Back up settings - making a backup before updating is highly recommedned!,,,"Perform a settings backup, making a backup before updating is strongly advised.",MISMATCH (SOME),
Permissions:,'',,,,SOLITARY,
Personalize your Skin,Customize your skin,,,,SOLITARY,
PiP with OSD,'',,,,SOLITARY,
PiP-Zap,PiP Zap,,,,SOLITARY,
PiPSetup,PiP Setup,,,,SOLITARY,
PiPZap,PiP Zap,,,,SOLITARY,
Picture in EPG,'',,,,SOLITARY,
PicturePlayer,Picture Viewer,,,,SOLITARY,
Pictures,'',,,,SOLITARY,
Pixel Test,'',,,,SOLITARY,
Play DVDs,'',,,,SOLITARY,
Play folder,'',,,,SOLITARY,
Play title,'',,,,SOLITARY,
Play/view/edit/install/extract/run file or enter directory,'',,,,SOLITARY,
Playlist button,'',,,,SOLITARY,
"Please be patient, a backup will now be made,\n",'',,,,SOLITARY,
Please check the manual of the receiver,Please refer to your receiver's documentation,,,,SOLITARY,
Please choose he package...,Please choose a package...,,,,SOLITARY,
Please connect your %s %s to the internet,'',,,,SOLITARY,
Please enter name of the new symlink,Please enter a name for the new symlink,,,,SOLITARY,
Please enter password,'',,,,SOLITARY,
Please enter search string for your location,'',,,,SOLITARY,
Please enter the new directory name,Please enter a name for the new folder,,,,SOLITARY,
Please enter the new file name,Please enter a new filename,,,,SOLITARY,
"Please enter your email address, which will be your login.\nVia your account on the IceTV website you can choose to receive service announcements, account reminders and promotional offers.",'',,,,SOLITARY,
Please enter your personal feed URL,Configure a custom feed URL.,,,,SOLITARY,
Please press OK to start Kodi...,'',,,,SOLITARY,
Please select a backup destination,'',,,,SOLITARY,
Please select device to use as swapfile location,Please select a device to use for swap file,,,,SOLITARY,
Please select the region that most closely matches your physical location. The region is required to enable us to provide the correct guide information for the channels you can receive.,'',,,,SOLITARY,
"Please select what to do after flashing the image:\n(In addition, if it exists, a local script will be executed as well at /media/hdd/images/config/myrestore.sh)","Please select what to do after flashing the image:\n(Additionally, a script will be executed if one exists at /media/hdd/images/config/myrestore.sh)",,,,SOLITARY,
Please set up tuner C\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,"Please set up tuner C\n\nFor hybrid tuners, select the tuner type by using the ◀︎ Left and Right ▶︎ buttons.",,,,SOLITARY,
Please set up tuner D\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,"Please set up tuner D\n\nFor hybrid tuners, select the tuner type by using the ◀︎ Left and Right ▶︎ buttons.",,,,SOLITARY,
Please set up tuner E\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,"Please set up tuner E\n\nFor hybrid tuners, select the tuner type by using the ◀︎ Left and Right ▶︎ buttons.",,,,SOLITARY,
Please set up tuner F\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,"Please set up tuner F\n\nFor hybrid tuners, select the tuner type by using the ◀︎ Left and Right ▶︎ buttons.",,,,SOLITARY,
Please set up tuner G\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,"Please set up tuner G\n\nFor hybrid tuners, select the tuner type by using the ◀︎ Left and Right ▶︎ buttons.",,,,SOLITARY,
Please set up tuner H\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,"Please set up tuner H\n\nFor hybrid tuners, select the tuner type by using the ◀︎ Left and Right ▶︎ buttons.",,,,SOLITARY,
Please set up tuner J\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,"Please set up tuner J\n\nFor hybrid tuners, select the tuner type by using the ◀︎ Left and Right ▶︎ buttons.",,,,SOLITARY,
Please set up tuner Q\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,"Please set up tuner Q\n\nFor hybrid tuners, select the tuner type by using the ◀︎ Left and Right ▶︎ buttons.",,,,SOLITARY,
Please set up tuner R\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,"Please set up tuner R\n\nFor hybrid tuners, select the tuner type by using the ◀︎ Left and Right ▶︎ buttons.",,,,SOLITARY,
Please set your time zone,Please select your time zone,,,,SOLITARY,
Please setup your user interface by adjusting the values till the edges of the red box are touching the edges of your TV.\nWhen you are ready press OK to continue.,Set up your user interface by adjusting the values until the edges of the red box touch the edges of your TV screen.\nPress OK when you're ready to continue...,,,,SOLITARY,
Please setup your user interface by adjusting the values till the edges of the red box are touching the edges of your TV.\nWhen you are ready press green to continue.,Please set up your user interface by adjusting the values until the edges of the red box touch the edges of your TV screen.\nPress the Green button when you're ready to continue...,,,,SOLITARY,
Please wait while the list downloads...,"Downloading list, please wait...",,,,SOLITARY,
Please wait while your skin setting is restoring...,Restoring your skin settings...,,,,SOLITARY,
"Please wait, Loading image.",Loading image...,,,,SOLITARY,
"Please wait, restarting cardserver.",Restarting cardserver...,,,,SOLITARY,
"Please wait, restarting softcam and cardserver.",Restarting softcam and cardserver...,,,,SOLITARY,
"Please wait, restarting softcam.","Restarting softcam, please wait...",,,,SOLITARY,
Please wait.,'',,,,SOLITARY,
Please wait...almost ready! ,"Please wait, almost ready...",,,,SOLITARY,
Plugin Filter,'',,,,SOLITARY,
Pluginbrowser Settings,Plugin Browser Settings,,,,SOLITARY,
Poker,'',,,,SOLITARY,
Politik,Politics,,,,SOLITARY,
Popup,'',,,'',EMPTY (SOME),
Porträt,Portrait,,,,SOLITARY,
Portugal,'',,,,SOLITARY,
Positioner Setup,'',,,,SOLITARY,
Positioner Setup Log,'',,,,SOLITARY,
Power LED State in Deep-Standby,Power LED state during deep standby.,,,,SOLITARY,
Power LED State in Standby,Power LED state during standby.,,,,SOLITARY,
Power LED can be turned on or off here.,'',,,'',EMPTY (SOME),
Power LED state during deep-standby.,Power LED state during deep standby.,,,,SOLITARY,
Power LED state during standby.,'',,,,SOLITARY,
Power On Display,Enable front panel display,,,,SOLITARY,
PowerTimer DeepStandby,Power timer deep standby,,,,SOLITARY,
PowerTimer Standby,Power timer standby,,,,SOLITARY,
Preparation time for recording (seconds),Recording preparation time (in seconds),,,,SOLITARY,
Preschool,'',,,'',EMPTY (SOME),
Press MENU to install additional language(s).,Press MENU to install more languages.,,,,SOLITARY,
Press OK to select a service.,'',,,,SOLITARY,
Press yellow to set this interface as the default interface.,Press the Yellow button to set this as the default interface.,,,,SOLITARY,
Pressing the panic button will zap you to this channelnumber in your first bouquet.,Pressing the panic button will zap you to this channel number from your first bouquet.,,,,SOLITARY,
Prev quad PiP channel,'',,,,SOLITARY,
Previous bouquet,previous bouquet,,,,SOLITARY,
Previous page,previous page,,,,SOLITARY,
Primetime,primetime,,,,SOLITARY,
Probable causes could be,Possible causes include,,,,SOLITARY,
Processor temperature:\t\t%s,'',,,,SOLITARY,
"Program '%s' is installed.\nThe package containing this program isn't known, so it can't be uninstalled.",'',,,,SOLITARY,
Program '%s' needs to be installed to run the '%s' action.\nUninstall the '%s' package to uninstall the program?,'',,,,SOLITARY,
Program '%s' needs to be installed to run this action.\nInstall the '%s' package to install the program?,'',,,,SOLITARY,
Program '%s' not installed.\nThe package containing this program isn't known.,'',,,,SOLITARY,
Program button,'',,,,SOLITARY,
Programmlisten History,'',,,,SOLITARY,
Programmlisten Restore,'',,,,SOLITARY,
Programmlisten from DXAndy,'',,,,SOLITARY,
Programmlisten-Updater V,'',,,,SOLITARY,
Programmlisten-Updater from DXAndy,'',,,,SOLITARY,
Progress bar/Percentage left,left side progress bar and %,,,,SOLITARY,
Progress bar/Percentage right,right side progress bar and %,,,,SOLITARY,
Progress bar/Remaining minutes left,left side progress bar and time remaining,,,,SOLITARY,
Progress bar/Remaining minutes right,right side progress bar and time remaining,,,,SOLITARY,
Progress info font size,Progress info text size,,,,SOLITARY,
Prominent,'',,,,SOLITARY,
Protect InfoPanel,Protect info panel,,,,SOLITARY,
Protect Quickmenu,Protect quick menu,,,,SOLITARY,
Protek 4K UHD/HD61,'',,,'',EMPTY (SOME),
Psychologie,Psychology,,,,SOLITARY,
Puppentrick,Puppetry,,,,SOLITARY,
Put your AV Receiver in standby,'',,,,SOLITARY,
Quad PiP Channel Selection,'',,,,SOLITARY,
Quad PiP Screen,'',,,,SOLITARY,
Quad PiP channel ,'',,,,SOLITARY,
Quad PiP is not available.,'',,,,SOLITARY,
Quick Actions,quick actions,,,'',INCOMPLETE (SOME),
Quick Launch Menu,'',,,,SOLITARY,
Quick Menu...,'',,,,SOLITARY,
QuickMenu,Quick Menu,,,,SOLITARY,
QuickMenu/Extensions,Quick Menu/Extensions,,,,SOLITARY,
Quiz,'',,,,SOLITARY,
REC Symbol in Standby,Show REC symbol in standby,,,'',INCOMPLETE (SOME),
REC Symbol in use,Show REC symbol during normal use,,,'',INCOMPLETE (SOME),
Radio Channel Selection,'',,,,SOLITARY,
Radsport,Cycling,,,,SOLITARY,
Ram,RAM,,,,SOLITARY,
Random password,'',,,,SOLITARY,
Real Life,'',,,,SOLITARY,
Reality,'',,,,SOLITARY,
Really WOL now?,Are you sure you want to WoL now?,,,,SOLITARY,
Really delete this entry?,Are you sure you want to delete this entry?,,,,SOLITARY,
Really upgrade the front panel and reboot now?,Are you sure you want to upgrade the front panel and restart now?,,,,SOLITARY,
Rebuild,'',,,,SOLITARY,
Rebuild LCN bouquet now?,'',,,,SOLITARY,
Reception,'',,,,SOLITARY,
Reception lists,'',,,,SOLITARY,
Record - same as record button,record (same as record button),,,,SOLITARY,
Record write error (no space on disk?),'',,,,SOLITARY,
Recordable media toolbox,'',,,,SOLITARY,
Recording aborted,Recording canceled,,,,SOLITARY,
Recording failed,'',,,,SOLITARY,
Recording finished,'',,,,SOLITARY,
Recording running,Recording,,,,SOLITARY,
Recording started,'',,,,SOLITARY,
Recording stopped,'',,,,SOLITARY,
Recording tuning failed,'',,,,SOLITARY,
"Recording(s) are in progress or coming up in few seconds!\nEntering standby, after recording the box will shutdown.",There's a recording in progress or starting soon!\n\nEntering standby now - your receiver will shut down when recording is complete.,,,,SOLITARY,
Recordings & Timeshift,Recording & Timeshift,,,,SOLITARY,
Red button,'',,,,SOLITARY,
Reduce the size of the service picons for more line spacing between them.,'',,,,SOLITARY,
Refresh screen,Refresh rate,,,,SOLITARY,
Regional,'',,,,SOLITARY,
Regular file,'',,,,SOLITARY,
Reisen,Travel,,,,SOLITARY,
Reiten,Horse riding,,,,SOLITARY,
Release Notes,'',,,,SOLITARY,
Relevant PIDs Routing,'',,,,SOLITARY,
Religion,'',,,,SOLITARY,
Remaining minutes left,time remaining,,,,SOLITARY,
Remaining minutes right,Time remaining on right,,,,SOLITARY,
Remaining minutes/Progress bar left,left side remaining time/progress bar,,,,SOLITARY,
Remaining minutes/Progress bar right,left side remaining time/progress bar,,,,SOLITARY,
Remote Control Code,'',,,,SOLITARY,
Removal of this slot will not show in %s Gui.  Are you sure you want to delete image slot %s ?,Removal of this slot will not show in %s GUI. Are you sure you want to delete image slot %s?,,,,SOLITARY,
Remove Quad Channel Entry,'',,,,SOLITARY,
Remove current folder from bookmarks,'',,,,SOLITARY,
Remove hide VBI line for this service,Don't hide VBI line for this channel,,,,SOLITARY,
Remove selected folder from bookmarks,'',,,,SOLITARY,
"Remove texts for the hearing impaired from external subtitles (instrumental music or environmental sounds, e.g., when a doorbell rings or a gun shot is heard).","Remove text for the hearing impaired from external subtitles (instrumental music or environmental sounds, e.g., when a doorbell rings or a gun shot is heard).",,,,SOLITARY,
Rename file/directory,Rename file/folder,,,,SOLITARY,
Renovation,House & DIY,,,,SOLITARY,
Repeat the sent standby and wakeup commands,Repeat the sent standby and wake-up commands,,,,SOLITARY,
Repeat the standby commands?,'',,,,SOLITARY,
Reportage,Report,,,,SOLITARY,
Reserved for future use,'',,,'',EMPTY (SOME),
Reshare,'',,,,SOLITARY,
Restart %s %s.,'',,,,SOLITARY,
Restart Enigma2 to apply the changes?,'',,,,SOLITARY,
Restart GUI after x crashes,Restart user interface after # crashes,,,,SOLITARY,
Restart Gui,Fast Restart (User Interface),,,,SOLITARY,
Restart Network,'',,,,SOLITARY,
Restart both,'',,,,SOLITARY,
Restart cardserver,Restart card server,,,,SOLITARY,
"Restart necessary, restart GUI now?","Restart required, restart user interface now?",,,,SOLITARY,
Restart network and remount connections,Restart network and re-mount connections,,,,SOLITARY,
Restart network to with current setup,Restart network with current config,,,,SOLITARY,
Restart softcam,'',,,,SOLITARY,
Restore MetrixHD Settings,'',,,,SOLITARY,
Restore Settings,Restore settings now,,,,SOLITARY,
Restore settings from a backup,'',,,,SOLITARY,
Restore your settings back from a backup. After restore the box will restart to activated the new settings,"Restore your settings back from a backup. After restoring, your receiver will restart to activate the new settings",,,,SOLITARY,
Restricted 18+,'',,,'',EMPTY (SOME),
Retrieving image list - Please wait...,"Downloading latest image list, please wait...",,,,SOLITARY,
Retrieving image slots - Please wait...,"Retrieving image slots, please wait...",,,,SOLITARY,
Reverse left file sorting,'',,,,SOLITARY,
Reverse right file sorting,'',,,,SOLITARY,
Revue,'',,,,SOLITARY,
Right ▶︎ button,'',,,,SOLITARY,
Right ▶︎ button hold,'',,,,SOLITARY,
Romance,'',,,,SOLITARY,
Romania,'',,,,SOLITARY,
Romantik,Romantic,,,,SOLITARY,
Routing request,'',,,,SOLITARY,
Rowing,'',,,,SOLITARY,
Rugby,'',,,,SOLITARY,
Rugby League,'',,,,SOLITARY,
Run,'',,,,SOLITARY,
Run '%s' command,'',,,,SOLITARY,
Run Confirmation,'',,,,SOLITARY,
Run script,'',,,,SOLITARY,
Run script in background,'',,,,SOLITARY,
Run script with optional parameter,'',,,,SOLITARY,
Run script with optional parameter in background,'',,,,SOLITARY,
"Running Myrestore script, Please wait ...","Running Myrestore script, please wait...",,,,SOLITARY,
SABnzbd,'',,,,SOLITARY,
SATA,'',,,,SOLITARY,
"SCR timing adjustment, in conjunction with SCR socket and operation of several SCR devices with one cable.",'',,,,SOLITARY,
SD,'',,,,SOLITARY,
SDcard switch ERROR! - H9 root files not transferred to SD card,'',,,,SOLITARY,
SDcard switch ERROR! - already on Nand,'',,,,SOLITARY,
SDcard switch ERROR! - already on mmc,'',,,,SOLITARY,
STARTUP_,'',,,,SOLITARY,
STB Display,Front Panel Display Settings,,,,SOLITARY,
Saga,'',,,,SOLITARY,
Sailing,'',,,,SOLITARY,
Samba,'',,,,SOLITARY,
Sat Finder,Signal Finder,,,,SOLITARY,
Satellite configuration mode,'',,,,SOLITARY,
Satfinder,Sat finder,,,,SOLITARY,
Satire,'',,,,SOLITARY,
Save left folder on exit,Remember left folder on exit,,,,SOLITARY,
Save right folder on exit,Remember right folder on exit,,,,SOLITARY,
Save the commands and the output to a file?\n('%s'),Save the commands and output to a file?\n('%s'),,,,SOLITARY,
Save the left folder list location on exit.,Remember the left folder list location on exit,,,,SOLITARY,
Save the right folder list location on exit.,Remember the right folder location list on exit,,,,SOLITARY,
Scan for local extensions and install them,Scan for and install local plugins,,,,SOLITARY,
Sci-Fi,Sci-fi,,,,SOLITARY,
Science,'',,,,SOLITARY,
Science & Tech,Science & Technology,,,,SOLITARY,
Science-Fiction,Science fiction,,,,SOLITARY,
Screenshot of LCD in /tmp,Screenshot of front panel display to /tmp,,,,SOLITARY,
